11/9/2019 10:29:59 	 'AQF063' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF063.WAL
11/9/2019 10:29:59 	 'AQF064' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF064.WAL
11/9/2019 10:29:59 	 'AQF065' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF065.WAL
11/9/2019 10:29:59 	 'AQF066' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF066.WAL
11/9/2019 10:29:59 	 'AQF067' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF067.WAL
11/9/2019 10:29:59 	 'AQF068' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF068.WAL
11/9/2019 10:29:59 	 'AQF069' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF069.WAL
11/9/2019 10:29:59 	 'AQF070' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF070.WAL
11/9/2019 10:29:59 	 'AQF071' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF071.WAL
11/9/2019 10:29:59 	 'AQF072' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF072.WAL
11/9/2019 10:29:59 	 'AQF073' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF073.WAL
11/9/2019 10:29:59 	 'AQF074' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF074.WAL
11/9/2019 10:29:59 	 'AQF075' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF075.WAL
11/9/2019 10:29:59 	 'AQF076' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF076.WAL
11/9/2019 10:29:59 	 'AQLITE01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE01.WAL
11/9/2019 10:29:59 	 'AQLITE02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE02.WAL
11/9/2019 10:29:59 	 'AQLITE03' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE03.WAL
11/9/2019 10:29:59 	 'AQLITE04' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE04.WAL
11/9/2019 10:29:59 	 'AQLITE05' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE05.WAL
11/9/2019 10:29:59 	 'AQLITE06' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE06.WAL
11/9/2019 10:29:59 	 'AQLITE07' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE07.WAL
11/9/2019 10:29:59 	 'AQLITE08' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE08.WAL
11/9/2019 10:29:59 	 'AQLITE09' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE09.WAL
11/9/2019 10:29:59 	 'AQLITE10' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE10.WAL
11/9/2019 10:29:59 	 'AQLITE11' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE11.WAL
11/9/2019 10:29:59 	 'AQLITE12' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE12.WAL
11/9/2019 10:29:59 	 'AQLITE13' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE13.WAL
11/9/2019 10:29:59 	 'AQLITE14' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE14.WAL
11/9/2019 10:29:59 	 'AQLITE15' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE15.WAL
11/9/2019 10:29:59 	 'AQLITE16' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE16.WAL
11/9/2019 10:29:59 	 'AQLITE17' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE17.WAL
11/9/2019 10:29:59 	 'AQLITE18' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE18.WAL
11/9/2019 10:29:59 	 'AQLITE19' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE19.WAL
11/9/2019 10:29:59 	 'AQLITE20' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE20.WAL
11/9/2019 10:29:59 	 'AQLITE21' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQLITE21.WAL
